country,year,type,value
Trinidad and Tobago,2013,both_suicide,10.9
Trinidad and Tobago,2013,male_suicide,17.3
Trinidad and Tobago,2013,female_suicide,4.6
Trinidad and Tobago,2012,both_suicide,9.5
Trinidad and Tobago,2012,male_suicide,14.2
Trinidad and Tobago,2012,female_suicide,4.9
Trinidad and Tobago,2011,both_suicide,9.9
Trinidad and Tobago,2011,male_suicide,15.9
Trinidad and Tobago,2011,female_suicide,4.1
Trinidad and Tobago,2010,both_suicide,11.3
Trinidad and Tobago,2010,male_suicide,18.1
Trinidad and Tobago,2010,female_suicide,4.8
Trinidad and Tobago,2009,both_suicide,11.2
Trinidad and Tobago,2009,male_suicide,18.2
Trinidad and Tobago,2009,female_suicide,4.3
Trinidad and Tobago,2008,both_suicide,13.7
Trinidad and Tobago,2008,male_suicide,22.7
Trinidad and Tobago,2008,female_suicide,4.9
Trinidad and Tobago,2007,both_suicide,11.2
Trinidad and Tobago,2007,male_suicide,18.6
Trinidad and Tobago,2007,female_suicide,3.9
Trinidad and Tobago,2006,both_suicide,11.3
Trinidad and Tobago,2006,male_suicide,18.2
Trinidad and Tobago,2006,female_suicide,4.6
Trinidad and Tobago,2005,both_suicide,12.7
Trinidad and Tobago,2005,male_suicide,20.6
Trinidad and Tobago,2005,female_suicide,4.9
Trinidad and Tobago,2004,both_suicide,13.1
Trinidad and Tobago,2004,male_suicide,21.5
Trinidad and Tobago,2004,female_suicide,4.8
Trinidad and Tobago,2003,both_suicide,13.4
Trinidad and Tobago,2003,male_suicide,21.6
Trinidad and Tobago,2003,female_suicide,5.3
Trinidad and Tobago,2002,both_suicide,15.3
Trinidad and Tobago,2002,male_suicide,25
Trinidad and Tobago,2002,female_suicide,5.7
Trinidad and Tobago,2001,both_suicide,16.3
Trinidad and Tobago,2001,male_suicide,26
Trinidad and Tobago,2001,female_suicide,6.8
Trinidad and Tobago,2000,both_suicide,16.3
Trinidad and Tobago,2000,male_suicide,26
Trinidad and Tobago,2000,female_suicide,6.7
Tunisia,2019,both_suicide,3.3
Tunisia,2019,male_suicide,4.7
Tunisia,2019,female_suicide,1.9
Tunisia,2018,both_suicide,3.2
Tunisia,2018,male_suicide,4.5
Tunisia,2018,female_suicide,1.9
Tunisia,2017,both_suicide,3.1
Tunisia,2017,male_suicide,4.3
Tunisia,2017,female_suicide,1.9
Tunisia,2016,both_suicide,3.1
Tunisia,2016,male_suicide,4.3
Tunisia,2016,female_suicide,1.9
Tunisia,2015,both_suicide,3.1
Tunisia,2015,male_suicide,4.3
Tunisia,2015,female_suicide,2
Tunisia,2014,both_suicide,3.2
Tunisia,2014,male_suicide,4.4
Tunisia,2014,female_suicide,2
Tunisia,2013,both_suicide,3.3
Tunisia,2013,male_suicide,4.5
Tunisia,2013,female_suicide,2.1
Tunisia,2012,both_suicide,3.4
Tunisia,2012,male_suicide,4.6
Tunisia,2012,female_suicide,2.1
Tunisia,2011,both_suicide,3.4
Tunisia,2011,male_suicide,4.7
Tunisia,2011,female_suicide,2.1
Tunisia,2010,both_suicide,3.5
Tunisia,2010,male_suicide,4.7
Tunisia,2010,female_suicide,2.2
Tunisia,2009,both_suicide,3.5
Tunisia,2009,male_suicide,4.8
Tunisia,2009,female_suicide,2.3
Tunisia,2008,both_suicide,3.5
Tunisia,2008,male_suicide,4.8
Tunisia,2008,female_suicide,2.3
Tunisia,2007,both_suicide,3.6
Tunisia,2007,male_suicide,4.8
Tunisia,2007,female_suicide,2.4
Tunisia,2006,both_suicide,3.7
Tunisia,2006,male_suicide,4.9
Tunisia,2006,female_suicide,2.5
Tunisia,2005,both_suicide,3.7
Tunisia,2005,male_suicide,4.9
Tunisia,2005,female_suicide,2.5
Tunisia,2004,both_suicide,3.7
Tunisia,2004,male_suicide,4.9
Tunisia,2004,female_suicide,2.6
Tunisia,2003,both_suicide,3.8
Tunisia,2003,male_suicide,4.9
Tunisia,2003,female_suicide,2.6
Tunisia,2002,both_suicide,3.8
Tunisia,2002,male_suicide,4.9
Tunisia,2002,female_suicide,2.6
Tunisia,2001,both_suicide,3.7
Tunisia,2001,male_suicide,4.9
Tunisia,2001,female_suicide,2.6
Tunisia,2000,both_suicide,3.7
Tunisia,2000,male_suicide,4.8
Tunisia,2000,female_suicide,2.6
Turkey,2019,both_suicide,2.4
Turkey,2019,male_suicide,3.6
Turkey,2019,female_suicide,1.2
Turkey,2018,both_suicide,2.3
Turkey,2018,male_suicide,3.4
Turkey,2018,female_suicide,1.2
Turkey,2017,both_suicide,2.3
Turkey,2017,male_suicide,3.4
Turkey,2017,female_suicide,1.3
Turkey,2016,both_suicide,2.3
Turkey,2016,male_suicide,3.3
Turkey,2016,female_suicide,1.3
Turkey,2015,both_suicide,2.3
Turkey,2015,male_suicide,3.3
Turkey,2015,female_suicide,1.3
Turkey,2014,both_suicide,2.3
Turkey,2014,male_suicide,3.4
Turkey,2014,female_suicide,1.3
Turkey,2013,both_suicide,2.3
Turkey,2013,male_suicide,3.3
Turkey,2013,female_suicide,1.2
Turkey,2012,both_suicide,2.2
Turkey,2012,male_suicide,3.3
Turkey,2012,female_suicide,1.2
Turkey,2011,both_suicide,2.2
Turkey,2011,male_suicide,3.3
Turkey,2011,female_suicide,1.2
Turkey,2010,both_suicide,2.4
Turkey,2010,male_suicide,3.6
Turkey,2010,female_suicide,1.3
Turkey,2009,both_suicide,2.4
Turkey,2009,male_suicide,3.5
Turkey,2009,female_suicide,1.3
Turkey,2008,both_suicide,2.4
Turkey,2008,male_suicide,3.5
Turkey,2008,female_suicide,1.3
Turkey,2007,both_suicide,2.5
Turkey,2007,male_suicide,3.7
Turkey,2007,female_suicide,1.4
Turkey,2006,both_suicide,2.7
Turkey,2006,male_suicide,3.9
Turkey,2006,female_suicide,1.5
Turkey,2005,both_suicide,2.8
Turkey,2005,male_suicide,4.2
Turkey,2005,female_suicide,1.5
Turkey,2004,both_suicide,3
Turkey,2004,male_suicide,4.5
Turkey,2004,female_suicide,1.6
Turkey,2003,both_suicide,3.1
Turkey,2003,male_suicide,4.7
Turkey,2003,female_suicide,1.6
Turkey,2002,both_suicide,3.2
Turkey,2002,male_suicide,4.8
Turkey,2002,female_suicide,1.6
Turkey,2001,both_suicide,3.6
Turkey,2001,male_suicide,5.6
Turkey,2001,female_suicide,1.7
Turkey,2000,both_suicide,4
Turkey,2000,male_suicide,6.2
Turkey,2000,female_suicide,1.8
Turkmenistan,2019,both_suicide,5.7
Turkmenistan,2019,male_suicide,8.8
Turkmenistan,2019,female_suicide,2.7
Turkmenistan,2018,both_suicide,5.7
Turkmenistan,2018,male_suicide,8.8
Turkmenistan,2018,female_suicide,2.7
Turkmenistan,2017,both_suicide,5.8
Turkmenistan,2017,male_suicide,9
Turkmenistan,2017,female_suicide,2.8
Turkmenistan,2016,both_suicide,6.2
Turkmenistan,2016,male_suicide,9.5
Turkmenistan,2016,female_suicide,3
Turkmenistan,2015,both_suicide,6.3
Turkmenistan,2015,male_suicide,9.5
Turkmenistan,2015,female_suicide,3.2
Turkmenistan,2014,both_suicide,6.8
Turkmenistan,2014,male_suicide,10.5
Turkmenistan,2014,female_suicide,3.3
Turkmenistan,2013,both_suicide,7.1
Turkmenistan,2013,male_suicide,10.6
Turkmenistan,2013,female_suicide,3.8
Turkmenistan,2012,both_suicide,7.1
Turkmenistan,2012,male_suicide,10.7
Turkmenistan,2012,female_suicide,3.6
Turkmenistan,2011,both_suicide,7.6
Turkmenistan,2011,male_suicide,11.4
Turkmenistan,2011,female_suicide,3.9
Turkmenistan,2010,both_suicide,8.5
Turkmenistan,2010,male_suicide,13.2
Turkmenistan,2010,female_suicide,4
Turkmenistan,2009,both_suicide,9.4
Turkmenistan,2009,male_suicide,14.6
Turkmenistan,2009,female_suicide,4.4
Turkmenistan,2008,both_suicide,11.4
Turkmenistan,2008,male_suicide,18.1
Turkmenistan,2008,female_suicide,4.8
Turkmenistan,2007,both_suicide,13.2
Turkmenistan,2007,male_suicide,21.3
Turkmenistan,2007,female_suicide,5.2
Turkmenistan,2006,both_suicide,15.1
Turkmenistan,2006,male_suicide,24.5
Turkmenistan,2006,female_suicide,6
Turkmenistan,2005,both_suicide,15.1
Turkmenistan,2005,male_suicide,25
Turkmenistan,2005,female_suicide,5.5
Turkmenistan,2004,both_suicide,14.3
Turkmenistan,2004,male_suicide,23.5
Turkmenistan,2004,female_suicide,5.4
Turkmenistan,2003,both_suicide,14.3
Turkmenistan,2003,male_suicide,24.1
Turkmenistan,2003,female_suicide,4.9
Turkmenistan,2002,both_suicide,14.1
Turkmenistan,2002,male_suicide,23.3
Turkmenistan,2002,female_suicide,5.2
Turkmenistan,2001,both_suicide,13.5
Turkmenistan,2001,male_suicide,22.7
Turkmenistan,2001,female_suicide,4.6
Turkmenistan,2000,both_suicide,12.5
Turkmenistan,2000,male_suicide,21.1
Turkmenistan,2000,female_suicide,4.2
Uganda,2019,both_suicide,4.6
Uganda,2019,male_suicide,7.6
Uganda,2019,female_suicide,1.7
Uganda,2018,both_suicide,4.4
Uganda,2018,male_suicide,7.4
Uganda,2018,female_suicide,1.6
Uganda,2017,both_suicide,4.4
Uganda,2017,male_suicide,7.4
Uganda,2017,female_suicide,1.6
Uganda,2016,both_suicide,4.7
Uganda,2016,male_suicide,7.8
Uganda,2016,female_suicide,1.8
Uganda,2015,both_suicide,4.7
Uganda,2015,male_suicide,7.8
Uganda,2015,female_suicide,1.7
Uganda,2014,both_suicide,4.8
Uganda,2014,male_suicide,8.1
Uganda,2014,female_suicide,1.6
Uganda,2013,both_suicide,5.2
Uganda,2013,male_suicide,8.9
Uganda,2013,female_suicide,1.7
Uganda,2012,both_suicide,5.7
Uganda,2012,male_suicide,9.5
Uganda,2012,female_suicide,2
Uganda,2011,both_suicide,6.3
Uganda,2011,male_suicide,10.2
Uganda,2011,female_suicide,2.5
Uganda,2010,both_suicide,6.3
Uganda,2010,male_suicide,10.2
Uganda,2010,female_suicide,2.6
Uganda,2009,both_suicide,6.8
Uganda,2009,male_suicide,10.9
Uganda,2009,female_suicide,2.8
Uganda,2008,both_suicide,7.1
Uganda,2008,male_suicide,11.4
Uganda,2008,female_suicide,2.9
Uganda,2007,both_suicide,8
Uganda,2007,male_suicide,12.8
Uganda,2007,female_suicide,3.4
Uganda,2006,both_suicide,9.4
Uganda,2006,male_suicide,14.6
Uganda,2006,female_suicide,4.3
Uganda,2005,both_suicide,9.7
Uganda,2005,male_suicide,15.2
Uganda,2005,female_suicide,4.3
Uganda,2004,both_suicide,9.5
Uganda,2004,male_suicide,15
Uganda,2004,female_suicide,4
Uganda,2003,both_suicide,9.4
Uganda,2003,male_suicide,14.9
Uganda,2003,female_suicide,4
Uganda,2002,both_suicide,9.4
Uganda,2002,male_suicide,14.9
Uganda,2002,female_suicide,4.1
Uganda,2001,both_suicide,9.8
Uganda,2001,male_suicide,15.5
Uganda,2001,female_suicide,4.3
Uganda,2000,both_suicide,10.2
Uganda,2000,male_suicide,16
Uganda,2000,female_suicide,4.5
Ukraine,2019,both_suicide,21.6
Ukraine,2019,male_suicide,39.2
Ukraine,2019,female_suicide,6.5
Ukraine,2018,both_suicide,21.9
Ukraine,2018,male_suicide,39.8
Ukraine,2018,female_suicide,6.5
Ukraine,2017,both_suicide,20.6
Ukraine,2017,male_suicide,37.2
Ukraine,2017,female_suicide,6.3
Ukraine,2016,both_suicide,21.4
Ukraine,2016,male_suicide,38.5
Ukraine,2016,female_suicide,6.6
Ukraine,2015,both_suicide,21.6
Ukraine,2015,male_suicide,38.9
Ukraine,2015,female_suicide,6.7
Ukraine,2014,both_suicide,24.4
Ukraine,2014,male_suicide,44.1
Ukraine,2014,female_suicide,7.4
Ukraine,2013,both_suicide,22.6
Ukraine,2013,male_suicide,40.6
Ukraine,2013,female_suicide,7.2
Ukraine,2012,both_suicide,23.1
Ukraine,2012,male_suicide,41.6
Ukraine,2012,female_suicide,7.3
Ukraine,2011,both_suicide,23
Ukraine,2011,male_suicide,41.5
Ukraine,2011,female_suicide,7.2
Ukraine,2010,both_suicide,24.5
Ukraine,2010,male_suicide,44
Ukraine,2010,female_suicide,7.7
Ukraine,2009,both_suicide,26.3
Ukraine,2009,male_suicide,47.6
Ukraine,2009,female_suicide,8
Ukraine,2008,both_suicide,30.9
Ukraine,2008,male_suicide,56.5
Ukraine,2008,female_suicide,8.8
Ukraine,2007,both_suicide,31.5
Ukraine,2007,male_suicide,57.7
Ukraine,2007,female_suicide,8.9
Ukraine,2006,both_suicide,30.8
Ukraine,2006,male_suicide,56.1
Ukraine,2006,female_suicide,8.9
Ukraine,2005,both_suicide,33.8
Ukraine,2005,male_suicide,61.9
Ukraine,2005,female_suicide,9.5
Ukraine,2004,both_suicide,33.8
Ukraine,2004,male_suicide,61.8
Ukraine,2004,female_suicide,9.6
Ukraine,2003,both_suicide,34.5
Ukraine,2003,male_suicide,62.6
Ukraine,2003,female_suicide,10
Ukraine,2002,both_suicide,36
Ukraine,2002,male_suicide,65.7
Ukraine,2002,female_suicide,10.3
Ukraine,2001,both_suicide,36.7
Ukraine,2001,male_suicide,66.7
Ukraine,2001,female_suicide,10.6
Ukraine,2000,both_suicide,39.1
Ukraine,2000,male_suicide,70.9
Ukraine,2000,female_suicide,11.4
United Arab Emirates,2019,both_suicide,6.4
United Arab Emirates,2019,male_suicide,8
United Arab Emirates,2019,female_suicide,3
United Arab Emirates,2018,both_suicide,6
United Arab Emirates,2018,male_suicide,7.4
United Arab Emirates,2018,female_suicide,2.9
United Arab Emirates,2017,both_suicide,5.6
United Arab Emirates,2017,male_suicide,6.8
United Arab Emirates,2017,female_suicide,2.8
United Arab Emirates,2016,both_suicide,6
United Arab Emirates,2016,male_suicide,7.3
United Arab Emirates,2016,female_suicide,2.9
United Arab Emirates,2015,both_suicide,6.5
United Arab Emirates,2015,male_suicide,7.9
United Arab Emirates,2015,female_suicide,3
United Arab Emirates,2014,both_suicide,7
United Arab Emirates,2014,male_suicide,8.6
United Arab Emirates,2014,female_suicide,3.1
United Arab Emirates,2013,both_suicide,7.5
United Arab Emirates,2013,male_suicide,9.1
United Arab Emirates,2013,female_suicide,3.2
United Arab Emirates,2012,both_suicide,7.9
United Arab Emirates,2012,male_suicide,9.6
United Arab Emirates,2012,female_suicide,3.2
United Arab Emirates,2011,both_suicide,8.2
United Arab Emirates,2011,male_suicide,9.9
United Arab Emirates,2011,female_suicide,3.2
United Arab Emirates,2010,both_suicide,8.4
United Arab Emirates,2010,male_suicide,10.1
United Arab Emirates,2010,female_suicide,3.3
United Arab Emirates,2009,both_suicide,8.5
United Arab Emirates,2009,male_suicide,10.3
United Arab Emirates,2009,female_suicide,3.2
United Arab Emirates,2008,both_suicide,8.5
United Arab Emirates,2008,male_suicide,10.3
United Arab Emirates,2008,female_suicide,3.2
United Arab Emirates,2007,both_suicide,8.3
United Arab Emirates,2007,male_suicide,10.2
United Arab Emirates,2007,female_suicide,3.3
United Arab Emirates,2006,both_suicide,8.3
United Arab Emirates,2006,male_suicide,10.3
United Arab Emirates,2006,female_suicide,3.5
United Arab Emirates,2005,both_suicide,7.9
United Arab Emirates,2005,male_suicide,9.8
United Arab Emirates,2005,female_suicide,3.4
United Arab Emirates,2004,both_suicide,7.7
United Arab Emirates,2004,male_suicide,9.6
United Arab Emirates,2004,female_suicide,3.5
United Arab Emirates,2003,both_suicide,7.5
United Arab Emirates,2003,male_suicide,9.3
United Arab Emirates,2003,female_suicide,3.5
United Arab Emirates,2002,both_suicide,8
United Arab Emirates,2002,male_suicide,10.1
United Arab Emirates,2002,female_suicide,3.7
United Arab Emirates,2001,both_suicide,8.6
United Arab Emirates,2001,male_suicide,10.8
United Arab Emirates,2001,female_suicide,3.9
United Arab Emirates,2000,both_suicide,8.6
United Arab Emirates,2000,male_suicide,10.8
United Arab Emirates,2000,female_suicide,3.9
United Kingdom of Great Britain and Northern Ireland,2019,both_suicide,7.9
United Kingdom of Great Britain and Northern Ireland,2019,male_suicide,11.8
United Kingdom of Great Britain and Northern Ireland,2019,female_suicide,4
United Kingdom of Great Britain and Northern Ireland,2018,both_suicide,8.1
United Kingdom of Great Britain and Northern Ireland,2018,male_suicide,12.2
United Kingdom of Great Britain and Northern Ireland,2018,female_suicide,4.1
United Kingdom of Great Britain and Northern Ireland,2017,both_suicide,8.2
United Kingdom of Great Britain and Northern Ireland,2017,male_suicide,12.5
United Kingdom of Great Britain and Northern Ireland,2017,female_suicide,4.1
United Kingdom of Great Britain and Northern Ireland,2016,both_suicide,8.5
United Kingdom of Great Britain and Northern Ireland,2016,male_suicide,13
United Kingdom of Great Britain and Northern Ireland,2016,female_suicide,4.1
United Kingdom of Great Britain and Northern Ireland,2015,both_suicide,8.8
United Kingdom of Great Britain and Northern Ireland,2015,male_suicide,13.4
United Kingdom of Great Britain and Northern Ireland,2015,female_suicide,4.4
United Kingdom of Great Britain and Northern Ireland,2014,both_suicide,8.6
United Kingdom of Great Britain and Northern Ireland,2014,male_suicide,13.4
United Kingdom of Great Britain and Northern Ireland,2014,female_suicide,4
United Kingdom of Great Britain and Northern Ireland,2013,both_suicide,8.8
United Kingdom of Great Britain and Northern Ireland,2013,male_suicide,14
United Kingdom of Great Britain and Northern Ireland,2013,female_suicide,3.8
United Kingdom of Great Britain and Northern Ireland,2012,both_suicide,8.2
United Kingdom of Great Britain and Northern Ireland,2012,male_suicide,13
United Kingdom of Great Britain and Northern Ireland,2012,female_suicide,3.7
United Kingdom of Great Britain and Northern Ireland,2011,both_suicide,8.3
United Kingdom of Great Britain and Northern Ireland,2011,male_suicide,12.8
United Kingdom of Great Britain and Northern Ireland,2011,female_suicide,3.9
United Kingdom of Great Britain and Northern Ireland,2010,both_suicide,7.8
United Kingdom of Great Britain and Northern Ireland,2010,male_suicide,12.1
United Kingdom of Great Britain and Northern Ireland,2010,female_suicide,3.7
United Kingdom of Great Britain and Northern Ireland,2009,both_suicide,8
United Kingdom of Great Britain and Northern Ireland,2009,male_suicide,12.5
United Kingdom of Great Britain and Northern Ireland,2009,female_suicide,3.7
United Kingdom of Great Britain and Northern Ireland,2008,both_suicide,8.1
United Kingdom of Great Britain and Northern Ireland,2008,male_suicide,12.6
United Kingdom of Great Britain and Northern Ireland,2008,female_suicide,3.8
United Kingdom of Great Britain and Northern Ireland,2007,both_suicide,7.6
United Kingdom of Great Britain and Northern Ireland,2007,male_suicide,11.7
United Kingdom of Great Britain and Northern Ireland,2007,female_suicide,3.6
United Kingdom of Great Britain and Northern Ireland,2006,both_suicide,7.8
United Kingdom of Great Britain and Northern Ireland,2006,male_suicide,12
United Kingdom of Great Britain and Northern Ireland,2006,female_suicide,3.8
United Kingdom of Great Britain and Northern Ireland,2005,both_suicide,7.9
United Kingdom of Great Britain and Northern Ireland,2005,male_suicide,11.8
United Kingdom of Great Britain and Northern Ireland,2005,female_suicide,4.1
United Kingdom of Great Britain and Northern Ireland,2004,both_suicide,8.2
United Kingdom of Great Britain and Northern Ireland,2004,male_suicide,12.2
United Kingdom of Great Britain and Northern Ireland,2004,female_suicide,4.3
United Kingdom of Great Britain and Northern Ireland,2003,both_suicide,7.9
United Kingdom of Great Britain and Northern Ireland,2003,male_suicide,11.9
United Kingdom of Great Britain and Northern Ireland,2003,female_suicide,4.1
United Kingdom of Great Britain and Northern Ireland,2002,both_suicide,8.3
United Kingdom of Great Britain and Northern Ireland,2002,male_suicide,12.6
United Kingdom of Great Britain and Northern Ireland,2002,female_suicide,4.1
United Kingdom of Great Britain and Northern Ireland,2001,both_suicide,8.3
United Kingdom of Great Britain and Northern Ireland,2001,male_suicide,12.9
United Kingdom of Great Britain and Northern Ireland,2001,female_suicide,3.9
United Kingdom of Great Britain and Northern Ireland,2000,both_suicide,8.6
United Kingdom of Great Britain and Northern Ireland,2000,male_suicide,13
United Kingdom of Great Britain and Northern Ireland,2000,female_suicide,4.3
Tanzania,2019,both_suicide,4.3
Tanzania,2019,male_suicide,6.6
Tanzania,2019,female_suicide,2
Tanzania,2018,both_suicide,4.2
Tanzania,2018,male_suicide,6.4
Tanzania,2018,female_suicide,1.9
Tanzania,2017,both_suicide,4.2
Tanzania,2017,male_suicide,6.4
Tanzania,2017,female_suicide,2
Tanzania,2016,both_suicide,4.2
Tanzania,2016,male_suicide,6.4
Tanzania,2016,female_suicide,2.1
Tanzania,2015,both_suicide,4.2
Tanzania,2015,male_suicide,6.4
Tanzania,2015,female_suicide,2
Tanzania,2014,both_suicide,4.2
Tanzania,2014,male_suicide,6.3
Tanzania,2014,female_suicide,2
Tanzania,2013,both_suicide,4.4
Tanzania,2013,male_suicide,6.6
Tanzania,2013,female_suicide,2.2
Tanzania,2012,both_suicide,4.3
Tanzania,2012,male_suicide,6.2
Tanzania,2012,female_suicide,2.4
Tanzania,2011,both_suicide,4.8
Tanzania,2011,male_suicide,6.7
Tanzania,2011,female_suicide,2.9
Tanzania,2010,both_suicide,5
Tanzania,2010,male_suicide,7.2
Tanzania,2010,female_suicide,2.9
Tanzania,2009,both_suicide,5.5
Tanzania,2009,male_suicide,7.7
Tanzania,2009,female_suicide,3.3
Tanzania,2008,both_suicide,5.8
Tanzania,2008,male_suicide,8.1
Tanzania,2008,female_suicide,3.6
Tanzania,2007,both_suicide,5.4
Tanzania,2007,male_suicide,7.7
Tanzania,2007,female_suicide,3.2
Tanzania,2006,both_suicide,5.3
Tanzania,2006,male_suicide,7.7
Tanzania,2006,female_suicide,3
Tanzania,2005,both_suicide,5.4
Tanzania,2005,male_suicide,7.8
Tanzania,2005,female_suicide,3.1
Tanzania,2004,both_suicide,5.8
Tanzania,2004,male_suicide,8.3
Tanzania,2004,female_suicide,3.4
Tanzania,2003,both_suicide,6.4
Tanzania,2003,male_suicide,9.1
Tanzania,2003,female_suicide,3.7
Tanzania,2002,both_suicide,7
Tanzania,2002,male_suicide,9.9
Tanzania,2002,female_suicide,4
Tanzania,2001,both_suicide,7.9
Tanzania,2001,male_suicide,11.3
Tanzania,2001,female_suicide,4.6
Tanzania,2000,both_suicide,8.9
Tanzania,2000,male_suicide,12.7
Tanzania,2000,female_suicide,5.1
United States of America,2019,both_suicide,16.1
United States of America,2019,male_suicide,25
United States of America,2019,female_suicide,7.5
United States of America,2018,both_suicide,15.7
United States of America,2018,male_suicide,24.3
United States of America,2018,female_suicide,7.2
United States of America,2017,both_suicide,15.9
United States of America,2017,male_suicide,24.9
United States of America,2017,female_suicide,7.1
United States of America,2016,both_suicide,15.1
United States of America,2016,male_suicide,23.5
United States of America,2016,female_suicide,7
United States of America,2015,both_suicide,14.4
United States of America,2015,male_suicide,22.2
United States of America,2015,female_suicide,6.8
